User Name,Slack Integration,Most Used Page,Had Free Trial,User MRR,Weekly Logins,Company Name,Industry,Company Size,Territory,Sales Call in Trial,Zendesk Integration,Salesforce Integration,Gmail Integration,Most common referrer,Most common IP,Sales Touches to Close,Used Admin Panel,Has Issued Support Request
Allison Simmons,Yes,/tool/storyboard,Yes,39,16,SpaceX,Technology,$1B - $10B,West,No,Yes,No,No,/slack.com,191.96.42.80,5,Yes,Yes
William Barnes,Yes,/tool/build_query,Yes,39,6,SpaceX,Technology,$1B - $10B,West,Yes,No,Yes,Yes,hotels.com,102.129.249.120,10,No,No
Margie Cooper,No,/tool/storyboard,No,1299,3,SpaceX,Technology,$1B - $10B,West,No,Yes,Yes,Yes,/quora,72.35.40.34,15,No,Yes
Lillian Foster,No,/tool/storyboard,No,39,4,SpaceX,Technology,$1B - $10B,West,No,No,Yes,Yes,/facebook.com,191.96.42.80,13,No,No
William Rodriguez,Yes,/tool/storyboard,Yes,39,9,SpaceX,Technology,$1B - $10B,West,Yes,No,No,No,zoom.com,165.227.215.62,16,No,Yes
Kyle Frazier,No,/login,No,39,1,SpaceX,Technology,$1B - $10B,West,No,Yes,Yes,Yes,hotels.com,134.209.44.228,5,Yes,No
Robert Pierce,No,/tool/storyboard,No,39,2,SpaceX,Technology,$1B - $10B,West,No,Yes,Yes,Yes,/google.com,162.243.108.161,11,Yes,No
Robert Mollette,No,/tool/storyboard,Yes,169,13,SpaceX,Technology,$1B - $10B,West,Yes,No,No,No,/quora,34.87.141.207,6,Yes,Yes
Marilyn Smith,No,/tool/storyboard,No,169,5,SpaceX,Technology,$1B - $10B,West,Yes,No,Yes,Yes,/quora,34.87.141.207,9,No,Yes
Raymond Hullinger,No,/tool/search,No,39,3,SpaceX,Technology,$1B - $10B,West,No,No,No,No,/mail.google.com,72.35.40.34,6,No,No
Thomas Spangler,Yes,/tool/storyboard,Yes,169,10,SpaceX,Technology,$1B - $10B,West,Yes,Yes,No,Yes,/facebook.com,174.138.54.49,15,No,No
Jennifer Billingsley,No,/tool/storyboard,No,169,5,SpaceX,Technology,$1B - $10B,West,Yes,No,Yes,Yes,/google.com,162.243.108.129,13,Yes,Yes
Elnora Booker,No,/tool/storyboard,No,39,5,SpaceX,Technology,$1B - $10B,West,No,No,Yes,Yes,/google.com,138.68.240.218,9,No,No
Jeffrey Norris,No,/dashboard,No,169,2,SpaceX,Technology,$1B - $10B,West,No,No,No,Yes,/slack.com,45.55.9.218,15,No,No
Juan Johnson,No,/tool/storyboard,No,169,6,SpaceX,Technology,$1B - $10B,West,No,No,Yes,Yes,/slack.com,138.68.240.218,8,No,Yes
Sean Ortiz,No,/tool/storyboard,No,1299,5,SpaceX,Technology,$1B - $10B,West,Yes,Yes,Yes,No,/facebook.com,192.200.200.99,12,Yes,Yes
Cheryl Blake,No,/tool/storyboard,No,169,3,SpaceX,Technology,$1B - $10B,West,No,No,Yes,Yes,/mail.google.com,174.138.54.49,4,No,Yes
Rafael Stauber,No,/tool/storyboard,Yes,169,7,SpaceX,Technology,$1B - $10B,West,No,Yes,No,Yes,/quora,162.243.108.141,12,No,No
Mary Mack,Yes,/home,Yes,169,10,SpaceX,Technology,$1B - $10B,West,No,No,No,No,/facebook.com,67.205.132.241,5,No,Yes
Julius Mayes,No,/dashboard,No,39,1,SpaceX,Technology,$1B - $10B,West,No,Yes,No,No,/quora,192.200.200.99,16,No,Yes
Jesse Cain,No,/tool/search,No,169,2,SpaceX,Technology,$1B - $10B,West,Yes,Yes,No,Yes,zoom.com,138.197.222.35,10,No,Yes
Terri Price,No,/tool/storyboard,No,39,4,SpaceX,Technology,$1B - $10B,West,No,No,No,Yes,hotels.com,192.200.200.99,12,No,Yes
Victor Tallie,No,/tool/storyboard,No,39,3,SpaceX,Technology,$1B - $10B,West,No,No,Yes,Yes,hotels.com,198.199.120.102,7,Yes,No
John Rocker,Yes,/tool/storyboard,Yes,39,10,SpaceX,Technology,$1B - $10B,West,No,No,No,Yes,/tripadvisor.com,72.35.40.34,12,No,No
Donald Madhavan,Yes,/tool/storyboard,Yes,169,14,SpaceX,Technology,$1B - $10B,West,Yes,No,No,Yes,/quora,134.209.44.228,15,No,No
Kimberly Lyman,Yes,/tool/storyboard,Yes,39,12,SpaceX,Technology,$1B - $10B,West,No,No,Yes,Yes,/tripadvisor.com,45.55.9.218,11,Yes,Yes
Rosa Gerveler,No,/tool/storyboard,No,39,4,SpaceX,Technology,$1B - $10B,West,Yes,No,Yes,Yes,hotels.com,45.55.9.218,9,Yes,No
Patricia Freeman,No,/home,No,39,3,SpaceX,Technology,$1B - $10B,West,Yes,No,Yes,No,/facebook.com,192.200.200.99,7,Yes,Yes
Thomas Blain,Yes,/tool/storyboard,Yes,169,14,SpaceX,Technology,$1B - $10B,West,No,No,Yes,No,/google.com,162.243.107.120,7,No,No
David Melito,No,/tool/build_query,No,39,0,SpaceX,Technology,$1B - $10B,West,Yes,Yes,No,Yes,/tripadvisor.com,138.68.41.90,15,Yes,No
Bruce Blevins,Yes,/tool/storyboard,Yes,169,5,SpaceX,Technology,$1B - $10B,West,Yes,No,No,No,/quora,191.96.42.80,15,Yes,No
Warren Mccabe,Yes,/tool/storyboard,Yes,39,12,SpaceX,Technology,$1B - $10B,West,No,Yes,No,No,/google.com,165.227.215.62,4,Yes,No
Joseph Wilkes,Yes,/tool/storyboard,Yes,39,5,SpaceX,Technology,$1B - $10B,West,No,No,No,No,/slack.com,34.87.141.207,12,Yes,Yes
Barbara Chan,No,/tool/storyboard,No,169,6,SpaceX,Technology,$1B - $10B,West,No,No,No,No,/google.com,138.68.240.218,10,Yes,No
Hugh Hemenway,No,/tool/build_query,No,169,4,SpaceX,Technology,$1B - $10B,West,Yes,No,Yes,Yes,/slack.com,191.96.42.80,7,Yes,No
Mark Ellinger,No,/tool/storyboard,No,169,2,SpaceX,Technology,$1B - $10B,West,Yes,Yes,No,Yes,/google.com,138.197.222.35,14,No,No
Nicholas Leutwiler,Yes,/tool/storyboard,Yes,169,13,SpaceX,Technology,$1B - $10B,West,No,No,No,Yes,/google.com,165.227.215.62,8,No,Yes
Kathleen Grant,No,/tool/storyboard,No,169,3,SpaceX,Technology,$1B - $10B,West,Yes,No,No,No,/mail.google.com,162.243.107.120,10,Yes,Yes
Leonard Berman,No,/tool/storyboard,No,39,5,SpaceX,Technology,$1B - $10B,West,Yes,No,Yes,No,zoom.com,192.200.200.99,14,Yes,No
Jonathon Curles,Yes,/tool/storyboard,Yes,169,12,SpaceX,Technology,$1B - $10B,West,No,Yes,Yes,Yes,zoom.com,165.227.215.62,16,No,No
Shane Monroe,No,/tool/storyboard,No,39,4,SpaceX,Technology,$1B - $10B,West,No,No,No,Yes,/slack.com,162.243.108.141,10,Yes,No
Emma Lynch,No,/tool/storyboard,No,169,3,SpaceX,Technology,$1B - $10B,West,Yes,Yes,No,Yes,/slack.com,34.87.141.207,7,Yes,No
Todd Sanchez,No,/tool/build_query,No,39,1,SpaceX,Technology,$1B - $10B,West,No,No,No,Yes,/mail.google.com,138.197.222.35,9,Yes,Yes
Sue Swatzell,No,/tool/storyboard,No,39,6,SpaceX,Technology,$1B - $10B,West,Yes,Yes,No,No,/slack.com,162.243.108.161,4,Yes,No
Steven Carlton,No,/login,No,39,0,SpaceX,Technology,$1B - $10B,West,No,Yes,No,Yes,/quora,102.129.249.120,9,Yes,Yes
Richard Scarpello,No,/tool/storyboard,Yes,39,16,SpaceX,Technology,$1B - $10B,West,No,Yes,Yes,No,/slack.com,138.68.240.218,14,No,No
John Royster,No,/tool/storyboard,No,169,3,SpaceX,Technology,$1B - $10B,West,No,Yes,No,No,zoom.com,67.205.132.241,16,No,No
Mitchell Jimeson,No,/tool/storyboard,No,39,3,SpaceX,Technology,$1B - $10B,West,Yes,Yes,No,No,/mail.google.com,165.227.215.62,12,Yes,No
Debra Collier,Yes,/tool/storyboard,Yes,39,16,SpaceX,Technology,$1B - $10B,West,No,Yes,No,No,/google.com,159.203.166.41,8,Yes,Yes
Andrew Wilson,No,/tool/storyboard,Yes,39,14,SpaceX,Technology,$1B - $10B,West,Yes,Yes,Yes,No,/quora,138.68.41.90,11,Yes,Yes
Nadine Morris,No,/tool/storyboard,No,39,3,SpaceX,Technology,$1B - $10B,West,Yes,No,Yes,Yes,/quora,138.68.240.218,15,Yes,No
Buford Thomas,No,/login,No,169,1,SpaceX,Technology,$1B - $10B,West,No,No,Yes,Yes,/slack.com,191.96.42.80,8,No,No
David Schwartz,Yes,/tool/storyboard,Yes,39,14,SpaceX,Technology,$1B - $10B,West,No,No,No,Yes,/mail.google.com,159.203.166.41,9,Yes,No
Rodney Flemings,Yes,/tool/storyboard,Yes,1299,10,SpaceX,Technology,$1B - $10B,West,Yes,Yes,No,No,/google.com,72.35.40.34,4,Yes,Yes
Brenda Lindeman,No,/tool/storyboard,No,169,3,SpaceX,Technology,$1B - $10B,West,Yes,No,Yes,No,hotels.com,191.96.42.80,13,Yes,No
John Tierney,No,/tool/storyboard,Yes,169,6,SpaceX,Technology,$1B - $10B,West,Yes,Yes,Yes,Yes,/google.com,134.209.44.228,13,No,No
Jack Naffziger,Yes,/tool/search,Yes,169,6,SpaceX,Technology,$1B - $10B,West,No,No,No,No,/slack.com,162.243.108.129,5,No,No
Gayle Sheppard,Yes,/tool/storyboard,Yes,169,14,SpaceX,Technology,$1B - $10B,West,Yes,Yes,Yes,Yes,/facebook.com,192.200.200.99,8,No,Yes
Larry Cook,No,/home,No,39,1,SpaceX,Technology,$1B - $10B,West,No,Yes,Yes,Yes,/tripadvisor.com,138.68.41.90,7,Yes,Yes
Matthew Bailey,No,/tool/storyboard,No,39,6,SpaceX,Technology,$1B - $10B,West,No,No,Yes,No,/tripadvisor.com,34.87.141.207,10,No,No
Alexis Sanborn,No,/dashboard,No,39,3,SpaceX,Technology,$1B - $10B,West,No,Yes,No,Yes,/google.com,67.205.132.241,5,No,Yes
Megan Ballester,No,/tool/search,No,39,2,SpaceX,Technology,$1B - $10B,West,Yes,No,No,Yes,/tripadvisor.com,34.87.141.207,8,No,No
Harry Wheeler,No,/tool/storyboard,No,1299,3,SpaceX,Technology,$1B - $10B,West,No,Yes,No,No,/google.com,191.96.42.80,16,Yes,Yes
James Wylie,Yes,/tool/storyboard,Yes,39,9,SpaceX,Technology,$1B - $10B,West,Yes,No,No,No,/google.com,191.96.42.80,15,No,No
Hubert Echols,No,/tool/storyboard,Yes,39,9,SpaceX,Technology,$1B - $10B,West,No,No,No,Yes,/slack.com,138.68.240.218,16,Yes,No
Allan Sommerville,No,/tool/storyboard,Yes,169,14,SpaceX,Technology,$1B - $10B,West,No,No,No,Yes,/quora,191.96.42.80,6,No,No
Jeanne Cosgrove,Yes,/tool/storyboard,Yes,39,5,SpaceX,Technology,$1B - $10B,West,Yes,No,No,Yes,/slack.com,142.93.8.33,12,Yes,Yes
Kelly Radley,No,/tool/storyboard,No,39,2,SpaceX,Technology,$1B - $10B,West,Yes,No,No,No,/facebook.com,191.96.42.80,13,No,Yes
Bennie Nelson,No,/dashboard,No,169,0,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,No,Yes,/quora,198.199.120.102,14,Yes,Yes
Jerry Davis,No,/tool/storyboard,No,39,7,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,Yes,No,hotels.com,142.93.8.33,15,Yes,Yes
Jodi Johnson,Yes,/login,Yes,169,8,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,Yes,No,No,/google.com,162.243.108.161,7,Yes,Yes
Katie Plazza,No,/tool/storyboard,No,39,4,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,No,No,Yes,/google.com,134.209.44.228,11,No,Yes
Latosha Jones,No,/tool/search,No,39,3,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,No,Yes,zoom.com,142.93.8.33,9,No,Yes
Rachel Deleon,No,/tool/storyboard,No,39,5,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,Yes,Yes,zoom.com,138.68.41.90,8,No,No
Jose Gellings,No,/tool/storyboard,No,169,6,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,No,No,/tripadvisor.com,174.138.54.49,5,Yes,Yes
Samuel Duchene,No,/tool/storyboard,No,1299,5,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,No,No,No,/slack.com,67.205.132.241,12,No,Yes
Van Moore,No,/tool/storyboard,No,1299,6,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,No,Yes,Yes,/google.com,102.129.249.120,13,No,Yes
Kathy Butler,Yes,/tool/storyboard,Yes,39,8,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,Yes,No,Yes,/google.com,191.96.42.80,7,No,No
Corey Moses,No,/tool/storyboard,No,39,3,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,Yes,Yes,No,/google.com,102.129.249.120,9,No,No
Lester Parker,No,/tool/storyboard,No,39,6,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,No,No,/facebook.com,198.199.120.102,8,Yes,Yes
Luciana Miller,No,/home,No,39,3,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,No,No,No,/google.com,45.55.9.218,5,No,Yes
Gussie Schwantes,No,/tool/storyboard,No,39,4,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,Yes,Yes,No,/facebook.com,162.243.107.120,7,No,No
Nathan Ladd,Yes,/tool/storyboard,Yes,39,8,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,Yes,Yes,/slack.com,102.129.249.120,9,No,No
Solomon Fisher,No,/tool/storyboard,No,39,2,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,Yes,No,zoom.com,162.243.107.120,9,Yes,No
John Dean,No,/tool/storyboard,No,169,4,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,Yes,No,No,/quora,159.203.166.41,8,Yes,Yes
Daniel Metts,Yes,/tool/storyboard,Yes,39,8,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,No,Yes,/slack.com,138.68.41.90,13,No,No
William Henderson,Yes,/tool/build_query,Yes,169,3,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,No,No,Yes,/slack.com,174.138.54.49,16,No,No
Christina Edwards,No,/tool/storyboard,No,39,6,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,Yes,Yes,Yes,/tripadvisor.com,45.55.9.218,7,Yes,No
Jill Cassidy,Yes,/home,Yes,39,5,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,No,Yes,zoom.com,138.197.222.35,6,Yes,No
Tracy Snyder,Yes,/tool/storyboard,Yes,169,9,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,Yes,No,Yes,/facebook.com,134.209.44.228,16,Yes,Yes
Jose Smith,No,/tool/search,No,169,0,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,Yes,No,No,/tripadvisor.com,198.199.120.102,13,No,Yes
Maya Agena,No,/home,No,1299,4,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,No,Yes,Yes,/google.com,165.227.215.62,4,Yes,Yes
Stanley Alvarez,No,/tool/storyboard,No,1299,4,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,No,No,No,hotels.com,134.209.44.228,11,Yes,No
Wendy Martinez,No,/tool/search,No,1299,3,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,No,No,/quora,138.197.222.35,10,No,Yes
Allan Commander,No,/tool/storyboard,No,39,4,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,No,Yes,/google.com,192.200.200.99,16,No,Yes
Robert Wilson,No,/tool/storyboard,No,169,3,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,No,No,No,zoom.com,191.96.42.80,9,No,No
Chris Lamb,No,/tool/storyboard,No,169,4,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,No,No,/google.com,34.87.141.207,14,Yes,Yes
Jennifer Veilleux,No,/tool/storyboard,No,169,5,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,No,No,No,zoom.com,67.205.132.241,4,Yes,No
Jennifer Curtsinger,Yes,/tool/storyboard,Yes,169,9,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,No,No,No,/mail.google.com,67.205.132.241,7,No,Yes
Melvin Huynh,No,/tool/storyboard,No,39,5,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,No,Yes,/slack.com,174.138.54.49,10,No,Yes
Bennie Webb,No,/tool/storyboard,No,169,6,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,No,No,No,/slack.com,138.197.222.35,10,Yes,Yes
Sherry Kindle,No,/login,No,39,1,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,No,No,No,/tripadvisor.com,45.55.9.218,13,No,No
Maria Cox,No,/tool/storyboard,No,1299,5,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,No,No,/tripadvisor.com,162.243.108.141,16,No,Yes
Patrick Strickland,No,/tool/storyboard,No,39,3,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,No,Yes,/tripadvisor.com,174.138.54.49,6,Yes,No
Harry Coleman,No,/tool/storyboard,No,39,4,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,No,No,Yes,/facebook.com,162.243.108.129,14,No,Yes
Gary Lyons,No,/tool/storyboard,No,169,5,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,No,Yes,/quora,134.209.44.228,11,Yes,No
Tia Pettrey,No,/tool/storyboard,No,39,5,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,Yes,No,No,hotels.com,138.68.41.90,14,Yes,Yes
James Griffith,Yes,/dashboard,Yes,169,12,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,No,No,No,hotels.com,162.243.108.161,7,No,No
Victoria Turner,No,/tool/storyboard,No,169,2,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,No,Yes,Yes,/facebook.com,45.55.9.218,13,Yes,Yes
Hope Weatherford,No,/tool/storyboard,No,39,7,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,No,Yes,No,/slack.com,102.129.249.120,12,No,Yes
Mildred Halford,No,/tool/storyboard,No,169,1,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,No,Yes,Yes,/mail.google.com,45.55.9.218,13,No,No
Gertrude Riggle,Yes,/tool/storyboard,Yes,39,13,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,No,No,No,/slack.com,192.200.200.99,7,No,No
Elvia Leonard,No,/dashboard,No,39,3,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,Yes,Yes,zoom.com,138.68.240.218,13,No,Yes
Dana Pascual,No,/tool/storyboard,No,39,4,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,No,No,No,/facebook.com,134.209.44.228,12,No,No
Darren Ranalli,No,/tool/storyboard,No,1299,4,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,Yes,Yes,/google.com,138.68.41.90,15,No,No
Jackie Jugo,No,/tool/storyboard,No,39,5,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,Yes,No,Yes,/facebook.com,165.227.215.62,9,No,No
Carmen Wilson,Yes,/tool/storyboard,Yes,169,10,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,No,Yes,Yes,/quora,72.35.40.34,9,Yes,Yes
Donald Pearson,No,/tool/storyboard,No,39,5,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,No,No,Yes,/quora,138.68.41.90,4,No,Yes
Kris Diven,No,/login,No,39,4,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,No,No,No,/tripadvisor.com,138.68.240.218,10,No,No
Bryan Chase,No,/tool/storyboard,No,1299,6,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,Yes,No,No,/mail.google.com,34.87.141.207,15,No,Yes
Richard Vaquera,No,/tool/storyboard,No,39,5,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,No,Yes,Yes,hotels.com,159.203.166.41,15,Yes,No
Joseph Kuntzman,No,/login,No,39,0,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,Yes,No,Yes,/tripadvisor.com,34.87.141.207,14,No,No
Colby Callahan,No,/tool/storyboard,Yes,169,8,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,No,Yes,/tripadvisor.com,67.205.132.241,9,No,Yes
Juan Livezey,Yes,/tool/storyboard,Yes,1299,11,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,Yes,No,/facebook.com,142.93.8.33,11,No,Yes
Steven Camacho,Yes,/tool/storyboard,Yes,169,14,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,No,Yes,Yes,/quora,162.243.108.141,5,Yes,No
Robert Burger,Yes,/tool/storyboard,Yes,1299,7,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,No,Yes,/mail.google.com,162.243.107.120,15,No,Yes
Marion Aguero,No,/tool/storyboard,No,169,3,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,No,No,Yes,hotels.com,192.200.200.99,12,Yes,Yes
John Fellers,No,/tool/storyboard,No,39,4,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,Yes,No,No,/slack.com,192.200.200.99,8,Yes,Yes
Mitchell Hamer,No,/home,No,39,1,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,No,Yes,zoom.com,162.243.108.129,10,No,No
Ellen Colon,No,/tool/storyboard,No,39,1,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,No,Yes,Yes,/slack.com,162.243.107.120,4,No,No
Domenic Krueger,No,/tool/storyboard,No,39,4,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,No,No,No,/slack.com,191.96.42.80,6,No,Yes
Florence Dahl,No,/tool/storyboard,No,1299,4,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,No,No,No,/quora,72.35.40.34,15,Yes,Yes
Derek Peterson,No,/tool/storyboard,No,169,6,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,No,No,/facebook.com,192.200.200.99,6,No,No
Debra Swift,No,/tool/storyboard,No,39,7,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,No,Yes,Yes,/google.com,162.243.107.120,8,No,Yes
Dennis Villa,No,/tool/storyboard,No,39,4,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,Yes,No,/mail.google.com,138.68.240.218,6,No,Yes
John Roberts,No,/tool/storyboard,No,169,5,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,No,Yes,/facebook.com,67.205.132.241,7,No,No
Patricia Wise,Yes,/tool/storyboard,Yes,1299,9,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,Yes,No,No,zoom.com,72.35.40.34,9,No,Yes
John Scholl,No,/tool/storyboard,Yes,169,12,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,Yes,No,Yes,/google.com,165.227.215.62,11,Yes,Yes
Ellen Hancock,No,/tool/storyboard,Yes,39,12,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,No,No,No,/facebook.com,138.68.240.218,4,Yes,Yes
Frank Lowe,No,/login,No,169,0,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,No,Yes,Yes,hotels.com,134.209.44.228,16,Yes,Yes
Leslie Cochran,No,/home,No,39,2,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,Yes,No,No,/tripadvisor.com,159.203.166.41,16,No,Yes
Curtis Finzel,No,/tool/storyboard,No,169,3,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,No,Yes,No,/tripadvisor.com,138.68.240.218,14,No,Yes
Nicole Tapia,Yes,/dashboard,Yes,39,12,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,No,No,No,zoom.com,72.35.40.34,9,Yes,No
Mildred White,No,/tool/storyboard,Yes,39,10,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,Yes,Yes,hotels.com,34.87.141.207,13,No,Yes
Julio Cresswell,Yes,/tool/storyboard,Yes,169,4,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,No,Yes,/google.com,138.68.240.218,13,No,Yes
Doug Bailey,No,/tool/storyboard,No,169,4,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,Yes,Yes,/quora,159.203.166.41,14,No,No
Mary Cox,No,/tool/storyboard,No,1299,4,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,Yes,Yes,/slack.com,72.35.40.34,12,No,Yes
Colleen Raderstorf,No,/tool/storyboard,No,1299,5,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,No,Yes,No,/facebook.com,142.93.8.33,16,Yes,No
Marie Conway,No,/tool/storyboard,No,1299,5,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,No,No,Yes,/quora,159.203.166.41,11,Yes,No
Maria Mays,Yes,/tool/storyboard,Yes,39,10,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,Yes,Yes,Yes,/tripadvisor.com,134.209.44.228,10,No,Yes
Diane Lee,No,/tool/storyboard,No,169,2,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,No,Yes,/quora,102.129.249.120,4,Yes,Yes
Felicia Conley,Yes,/tool/storyboard,Yes,1299,14,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,Yes,No,/google.com,134.209.44.228,8,Yes,Yes
Damian Chambers,No,/tool/storyboard,No,39,1,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,Yes,Yes,/slack.com,174.138.54.49,7,No,No
Keisha Scott,Yes,/tool/storyboard,Yes,169,10,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,No,No,Yes,/mail.google.com,142.93.8.33,8,Yes,No
Betsy Kagawa,No,/tool/storyboard,No,169,2,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,No,No,Yes,/quora,45.55.9.218,16,No,No
Paul Campbell,Yes,/tool/storyboard,Yes,39,4,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,No,Yes,Yes,/mail.google.com,34.87.141.207,6,No,Yes
David Donaldson,No,/tool/storyboard,No,169,5,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,Yes,Yes,Yes,hotels.com,142.93.8.33,15,No,No
Terry Deere,No,/tool/storyboard,No,169,6,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,No,No,No,hotels.com,198.199.120.102,6,No,No
Andrew Freeman,No,/tool/storyboard,No,1299,3,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,No,No,No,/facebook.com,162.243.107.120,13,No,No
Cindy Hunter,Yes,/tool/storyboard,Yes,169,8,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,Yes,Yes,Yes,zoom.com,162.243.108.141,9,No,No
Phyllis Hanson,Yes,/tool/storyboard,Yes,169,14,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,Yes,No,/google.com,162.243.108.141,15,No,Yes
Fred Delia,No,/tool/build_query,No,1299,2,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,No,No,No,/quora,142.93.8.33,6,No,Yes
Sarah Miller,No,/tool/storyboard,No,1299,5,Stupp Bros,Manufacturing,$100M - $500M,Midwest,No,Yes,Yes,No,zoom.com,102.129.249.120,9,No,No
Virginia Moro,No,/tool/storyboard,No,1299,5,Stupp Bros,Manufacturing,$100M - $500M,Midwest,Yes,Yes,No,No,hotels.com,165.227.215.62,6,No,No
